id	filename	md5	size	state
51fef512-9f78-419a-9a29-c53debdb5ab8	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6930-01A-11D-1926-05.gdc_hg38.txt	412592ee8767505567d3df2e13e7e6c5	141263564	validated
52118da0-7ec7-4056-b234-1850b2739c9a	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6807-01A-11D-1837-05.gdc_hg38.txt	1cdd5bd64fdefcb0ebb82f119347a785	141265874	validated
52884abf-52d4-47ff-a4b6-b9f93ec839df	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6166-01A-11D-1651-05.gdc_hg38.txt	b4e4b1ff10673106d8f47ac1918c52ed	141266984	validated
532c60b6-8db7-4a1c-803f-20fb2c74afbf	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2679-01A-02D-1407-05.gdc_hg38.txt	3f2cd80e44e8f84c7c40558fc23d7284	141274651	validated
54915911-45bd-4ca1-a67b-a8bfc974aad5	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2680-11A-01D-1551-05.gdc_hg38.txt	c8dcb581ff57d804d3ed1cf0f38e9602	141286331	validated
56976389-869a-43a1-beaf-9d9890af86bc	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-F4-6460-01A-11D-1772-05.gdc_hg38.txt	482ea7cabd12bc178c093c66ff341044	141275494	validated
58070f19-78b6-4fe6-b714-5739b3b081db	jhu-usc.edu_COAD.HumanMethylation450.7.lvl-3.TCGA-DM-A28F-01A-11D-A16X-05.gdc_hg38.txt	a841d2442937afbc3fdc5109e23bd805	141288005	validated
58b12f35-4f86-4e14-a2ad-ab119b455d67	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A56B-01A-31D-A28O-05.gdc_hg38.txt	6a99c8f0bb513692af8eade9a661d9e1	141281275	validated
59005d16-0f1c-4ad6-af4a-29206d4cd982	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6606-01A-11D-1837-05.gdc_hg38.txt	268d3d1952998b69dcbc5e766a2d39a1	141259780	validated
59fd8cc9-4073-481e-b54d-2d10f47b70a8	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3494-01A-01D-1407-05.gdc_hg38.txt	b0ac80b15e57044027d7b41238a8635a	141298816	validated
5b020845-33d2-41f3-bee9-8cef528b296d	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6889-01A-11D-1926-05.gdc_hg38.txt	0140323126f44f9c52873f45132dd55e	141269870	validated
5b079301-4eaa-4f27-91de-cbde62cb1d1e	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3495-11A-01D-1407-05.gdc_hg38.txt	8f8d3709163d8d5d54e83250451c3bd4	141288844	validated
5d94f469-2300-4ff5-bfc4-58de07626d0b	jhu-usc.edu_COAD.HumanMethylation450.9.lvl-3.TCGA-DM-A1HB-01A-22D-A17Z-05.gdc_hg38.txt	730507f58f2ff7316ce58d9ebf833de8	141271132	validated
5dc24467-36f8-455c-86e6-f4c2b43fa408	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6927-01A-21D-1926-05.gdc_hg38.txt	4f7bd0359fa4f3a5fa81af4d78c6d47a	141278160	validated
5e956570-2fb2-4b5d-8cbc-ebae46e88a3e	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6626-01A-11D-1772-05.gdc_hg38.txt	9fb663711457bac255a4335850dd4a15	141284118	validated
5ec6f8d2-ca5c-4155-9b90-1bb69731858c	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6310-01A-11D-1721-05.gdc_hg38.txt	d3948a4acb498fc638a6df1238c1d8a2	141282674	validated
5fa0c3a7-968d-422f-9c51-4c77cdb11e8f	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6140-01A-11D-1772-05.gdc_hg38.txt	8cbadee19777579b3ed75b2f577c6265	141299712	validated
5faddb1d-321b-42b5-bd1f-8d614c21f0b0	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6607-01A-11D-1837-05.gdc_hg38.txt	982e38316202cef8ffd366f827e6f3d0	141269642	validated
5fd2d5e3-b0c2-411c-8370-4e00591f13c0	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6315-01A-11D-1721-05.gdc_hg38.txt	22177329fe84976c68fe3f1cc5e772cd	141285117	validated
6098c4c6-f03d-4416-88c3-be55e7f7030b	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1D4-01A-21D-A153-05.gdc_hg38.txt	0bf41236b734e502870455e5d303762e	141283705	validated
60af085c-c12c-43a1-b8fb-97b13b706d07	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2671-11A-01D-1551-05.gdc_hg38.txt	9d077e87bef4af3b6e186f88ec918595	141288402	validated
60e59af0-a4eb-49c5-a783-b082f1ea7e7c	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-5912-01A-11D-1651-05.gdc_hg38.txt	f827368607245a9b54e5759066be1f2d	141300302	validated
60f2e184-63b8-4842-a965-d85299c0eb62	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2680-01A-01D-1407-05.gdc_hg38.txt	acfe744039263c025837531bcf11da49	141282936	validated
622a74ca-b4ba-4b6a-ad88-337b5a0b0273	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6170-01A-11D-1651-05.gdc_hg38.txt	ff30b6ba7c5ee8dc17af6c18b49aaabd	141281404	validated
6301f138-5571-49f5-a04a-8cca97c3710e	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3506-01A-01D-1407-05.gdc_hg38.txt	6c571d2d5fb1a310ec038c4c0cb00c59	141286212	validated
6330cc2b-5ecf-4250-b051-bfffa308f59d	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6654-01A-21D-1837-05.gdc_hg38.txt	1bb630651aff18c9af6d11584ea60343	141246892	validated
63f9a88d-1ac8-468a-b698-d8d3982b7974	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6322-11A-01D-1721-05.gdc_hg38.txt	e5895c939fc3c5ba0a99850cc7fe02f9	141291847	validated
64b0b440-963b-403d-ad32-416e44672f3b	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-A6-5665-01B-03D-2299-05.gdc_hg38.txt	502bb02bbbd5ea7a52bc54023fe9dd3b	141266579	validated
64f5b440-8d46-4b22-96c6-e886a9d0232e	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A566-01A-11D-A28O-05.gdc_hg38.txt	d67403c721e1f886709dced05e5f2f4b	141263493	validated
6512278d-827c-49e3-a761-ff035f3569d6	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2685-11A-01D-1551-05.gdc_hg38.txt	0a22be4d7b692e07e8edebea0f122089	141287672	validated
663e85e9-692e-4962-9e89-c03367f3c6d9	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4747-01A-01D-1407-05.gdc_hg38.txt	5ed89839f647f51b8b3b7c782dd0c0eb	141280684	validated
66c38c4c-ba08-4da6-b8a1-3e38d00ce91f	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6165-01A-11D-1651-05.gdc_hg38.txt	521ea53805295fe3140bd59fcd78b127	141285592	validated
67e9b149-f1d6-4caf-a682-4ce3f78d5a98	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6932-01A-11D-1926-05.gdc_hg38.txt	41066de2f4f455fdb1aa01d3f8ab2e24	141283461	validated
682e667b-709b-441a-90bf-92a78ea3e29c	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6588-01A-11D-1772-05.gdc_hg38.txt	6f64f1fb2cb8953a14897c482a9e45db	141257059	validated
6abb80e7-1d17-459a-a092-6dd6ad3a1da5	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6302-11A-01D-1721-05.gdc_hg38.txt	b3bb28bef360632ce5f05b4623f8e1b1	141174703	validated
6b5d0580-7510-47e8-8f65-2e94a162f6bc	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AU-6004-01A-11D-1721-05.gdc_hg38.txt	ae757db089ebeace3f772e041b96734b	141261462	validated
6b6ec75a-6456-4264-b84f-a019f97d47ca	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2682-01A-01D-1407-05.gdc_hg38.txt	92570d5c7483d1bdd3aec1e37cf05521	141289584	validated
6ba6b54f-128a-4d6f-9486-d0eb30ed81fe	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-SS-A7HO-01A-21D-A36Y-05.gdc_hg38.txt	9abe7f5982060c5d5e615915efb5ff6e	141282214	validated
6c05fbae-d2c0-44f3-ac03-91a7e4f74cca	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6307-01A-11D-1721-05.gdc_hg38.txt	59a9c3c5d9587a25bfae41bb96abaf0a	141293717	validated
6c065f08-e612-4fb2-97f8-727f24aaaf96	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6317-01A-11D-1721-05.gdc_hg38.txt	6d4e853ed30fd41175de739b60833d28	141281521	validated
6d140ef6-4a13-40ae-92d4-19a2d5620182	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-AZ-6598-11A-01D-1772-05.gdc_hg38.txt	10b57c98b0b4e578fde1121a022c88db	141267334	validated
6e00f260-1cc7-49d7-9ce3-c74c3061f6f0	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-5656-01A-21D-1837-05.gdc_hg38.txt	03449a350406c1c9679a4953603bac2b	141275850	validated
6ec95be5-8f24-458e-8ed8-68d6412dae40	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3506-11A-01D-1407-05.gdc_hg38.txt	11118a462f8b5ea5b6f350fc30c994de	141286861	validated
6f40ac55-6ded-48ef-8b78-40efd36576be	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6719-01A-11D-1837-05.gdc_hg38.txt	d40a19dafeada5d8db4425be781da45d	141279617	validated
704fd581-f503-480c-9fc5-4a4e7c0a2c26	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6780-01B-04D-A27A-05.gdc_hg38.txt	e88e3f5677ee36912cf96bdff892a043	141264472	validated
70e99877-3f2b-4c85-b59f-e5734f69ac93	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AY-6197-01A-11D-1721-05.gdc_hg38.txt	a7a1c188a50c13eba7d1d2db77170d98	141242618	validated
71a61226-f246-4ab7-8bbd-c4e122bdcc0f	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6650-01A-11D-A27A-05.gdc_hg38.txt	d71ac18aaaa1b8fd4becd7ee7cf78803	141293438	validated
71effaf8-47db-4400-8a6a-9a77764f6430	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6704-01A-11D-1837-05.gdc_hg38.txt	841e26c53e34b6fc2db30e6a985ad8c2	141271359	validated
7205f562-dbdf-46c2-8f11-de92718c878c	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2684-11A-01D-1551-05.gdc_hg38.txt	dea77d138b0e2ece69bdac668883d11b	141287726	validated
726f77f3-15f2-48f0-b613-46427d93439b	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AAT6-01A-11D-A40X-05.gdc_hg38.txt	35d11b17c2aff842fc02fc54446aea94	141284872	validated
726f7887-3c44-46b6-93a6-8b02be3759a2	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3663-11A-01D-1721-05.gdc_hg38.txt	298f373293fadbd73fa79ee014d1426b	141290336	validated
739bc3f6-2105-4786-b0ed-2604cafcb33f	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-A6-5667-01A-21D-1721-05.gdc_hg38.txt	7a86b280522dd4196493d29745ac3c17	141284333	validated
7586ec1c-5ec5-48d3-8921-482dcd5010dd	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2685-01A-01D-1407-05.gdc_hg38.txt	1bd7a71b9e32bfbf0322a88e2ca56227	141283168	validated
75db7e99-2f9b-41c3-bb44-da01d38b4fef	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6138-01A-11D-1772-05.gdc_hg38.txt	0a2b06d423d4118cedb91fb6c6009989	141279577	validated
76308167-1737-432f-8712-50a878d8161f	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-WS-AB45-01A-11D-A40X-05.gdc_hg38.txt	efa6d8e6353532d1dd08da4933a08557	141254266	validated
76664268-44a4-4a82-aa73-8c6a8e7acc7f	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-AY-A8YK-01A-11D-A40X-05.gdc_hg38.txt	1ba98b7e5a14895223eacb92c3387978	141305203	validated
767aa8df-1f3e-4ba9-9c34-520ee65d5a30	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6888-01A-11D-1926-05.gdc_hg38.txt	50d7cd7f5b9949b1ae2e82e1a8c25147	141285287	validated
778b7299-1b15-47f6-9eef-275e063c1629	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6805-01A-11D-1837-05.gdc_hg38.txt	3bb5e47d09091460726d23807607e6f2	141273326	validated
77ab466d-309b-452c-80a6-e0bf5ca444ef	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-D5-6530-01A-11D-1721-05.gdc_hg38.txt	4a55811afb5b50ce394cfe021c7153e0	141280142	validated
79aab0b5-fba1-45de-b0e0-b84b16444246	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A0X9-01A-11D-A153-05.gdc_hg38.txt	2985d389d919b6905b2aef9854f74895	141279473	validated
7a25a584-1d1d-45c5-866c-27a05b50197b	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6162-01A-11D-1651-05.gdc_hg38.txt	0259f9edba029051e0888c9396b3ef80	141281305	validated
7ae83bfa-3bea-4408-aab8-593e32ac615b	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-4323-01A-21D-1837-05.gdc_hg38.txt	1cb5b0a1ab64c1590784dd8ca37dff37	141266250	validated
7c11d640-b5f6-478f-a764-58aa48066c19	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-AM-5820-01A-01D-1651-05.gdc_hg38.txt	e6cfbb34500f4099b9752022fd33d800	141271197	validated
7c4dc467-97b4-46b0-8db7-8520cbea3426	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-AY-A69D-01A-11D-A36Y-05.gdc_hg38.txt	75d03f822c21af5353adc96794d5c3d0	141270195	validated
7cc504f1-856e-4f98-a5cf-1bee49e1ec99	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6964-01A-11D-1926-05.gdc_hg38.txt	0ec13d4c98cbd9ccb9b8f4f4f0fe7e26	141279031	validated
7d0ef038-6e67-4bf8-b6db-1d7cd2ab73b6	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2684-01A-01D-A27A-05.gdc_hg38.txt	8a822171364bdb27de51313388f88e22	141279737	validated
7e365047-6caf-434a-9094-c88c0fad5092	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1DA-01A-11D-A153-05.gdc_hg38.txt	57757d7d0fcedbd15f20af728a2c7d3a	141287613	validated
7f279276-2a01-49c8-82c4-f12545d42ddf	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6678-01A-11D-1837-05.gdc_hg38.txt	a4f85d745b1f62f141647d6817c09ec0	141269018	validated
7f341447-4298-4fac-8da7-b50be7db5ba6	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A567-01A-31D-A28O-05.gdc_hg38.txt	a15e7f31ce923c3b42caf5439b18bf73	141297915	validated
7f4e591a-1e2c-498b-8a45-f960cddc6cb3	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-AZ-6600-11A-01D-1772-05.gdc_hg38.txt	1aee82d1afd3c2f2c1dac8d70c32a30e	141284465	validated
80aa9e84-e768-4697-9a5b-722221446ba5	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6299-01A-11D-1772-05.gdc_hg38.txt	ef7e1fe0348bb81e3eefebae44ccd9e0	141267083	validated
81d9f9a9-8c6a-4557-951b-dbcb20ca003a	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-CM-5344-01A-21D-1721-05.gdc_hg38.txt	e3e1a65800b83540f650889c0a6234e8	141278629	validated
81e7f5a9-45ea-4cd1-b51f-e9fe4d1e09ee	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A5ZU-01A-11D-A28O-05.gdc_hg38.txt	d632c0a3f960897edb970881fc5dd887	141291865	validated
81fbf733-82aa-4e95-a1b1-f7afdfe3a5f2	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6320-11A-01D-1721-05.gdc_hg38.txt	c54eb56050dc1f67055be8a724a24f20	141288710	validated
82691b15-f478-4316-9fe8-50a22cb387ff	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6703-01A-11D-1837-05.gdc_hg38.txt	d96bf2d7667ae1171099ab18abdd2d9b	141280137	validated
82f04685-d1d4-4f1f-85d7-9888e34eba0f	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6718-01A-11D-1837-05.gdc_hg38.txt	8db4eaec12833b7c9461db86f0b22d36	141261788	validated
82f18be8-b191-4f85-b7b9-49b3e269eff8	jhu-usc.edu_COAD.HumanMethylation450.12.lvl-3.TCGA-A6-3810-01A-01D-A27A-05.gdc_hg38.txt	90bf50ef0d9fc9f3ec5117661b6e4504	141291788	validated
83771d0d-8da5-4d44-8eac-ee682b95517d	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6901-01A-11D-1926-05.gdc_hg38.txt	d0866435baae5e2e8fc50b6ad789a3d2	141284351	validated
83b75f04-36b5-41e0-9300-ad3e33f38630	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1HA-01A-11D-A153-05.gdc_hg38.txt	aed1072333f4c96f252617b2874f7488	141308077	validated
84ff5097-dc18-4581-b44c-60ea5ca898d2	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1D8-01A-11D-A153-05.gdc_hg38.txt	bb69324e75625f5db012f8320e381a56	141272441	validated
8556d144-9031-4086-8daf-497af7aee2c3	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AY-6196-01A-11D-1721-05.gdc_hg38.txt	6814f106b7cc633e9a21e7281c903178	141284061	validated
86662039-8b89-43a9-80d4-f04e100ba29a	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6625-01A-21D-1772-05.gdc_hg38.txt	8aa4afabe0e2ac8a3f72a3b6df0066e6	141268554	validated
86aad5de-ba13-402a-a6b9-8861426f493d	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AU-3779-01A-01D-1721-05.gdc_hg38.txt	963df42df57a6379d5b09202747764a9	141282758	validated
873c32ea-cef7-46d8-b0f1-b2b5c7bd4125	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CK-4951-01A-01D-1407-05.gdc_hg38.txt	3fea5794525ee4ad344ac4ec5e3596ae	141266902	validated
88d1d59c-ec57-4a68-88aa-48b895941f83	jhu-usc.edu_COAD.HumanMethylation450.7.lvl-3.TCGA-DM-A28M-01A-12D-A16X-05.gdc_hg38.txt	90a0ba3b2a46988b003fa9bc1f0b008a	141288190	validated
89e542f5-af73-4450-a7bf-a660a9b42473	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-QG-A5YX-01A-11D-A28O-05.gdc_hg38.txt	822d4645976961e3c9f499e83334656f	141294151	validated
8a2574a0-7b1b-48eb-adec-7aadd7500ce3	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-4N-A93T-01A-11D-A36Y-05.gdc_hg38.txt	22e45e4ec262d4ff8c3f225f67bb0fa7	141293879	validated
8a6a0865-2163-4334-b71f-24b0667d2cc8	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6649-01A-11D-1772-05.gdc_hg38.txt	3de3137cec02beb2557e367d358a9b80	141260165	validated
8ac21dcf-b431-4da8-8863-d068218edd29	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-A6-5659-01A-01D-A27A-05.gdc_hg38.txt	af96aed9f90f5beb50b6a3651055cc10	141283940	validated
8bff14da-c5bc-41c8-bc1c-aa9e84b5afc7	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6294-01A-11D-1772-05.gdc_hg38.txt	113179219dc4da102b907f4c993dfef2	141289805	validated
8c33a72f-0bc1-45dc-9fa4-9a6b4bbfee3a	jhu-usc.edu_COAD.HumanMethylation450.12.lvl-3.TCGA-A6-3809-01B-04D-A27A-05.gdc_hg38.txt	9cd883dbadefb702d86bae8008a48ddc	141245023	validated
8d2747fe-8990-4ad1-b689-ed611e0376da	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-D5-6532-01A-11D-1721-05.gdc_hg38.txt	14cebd165a02694192334270d995d1f3	141296046	validated
8e59c4a1-3948-43ce-9632-6a514e5a60a9	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4752-01A-01D-1407-05.gdc_hg38.txt	8bd498e2bfd41f5063648201868e9e48	141283871	validated
8e5f3d7a-b1ea-43f3-a593-9fbf082a76db	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6675-01A-11D-1837-05.gdc_hg38.txt	cd94db02a0c5f8b2b6db98e63fac916e	141257123	validated
8e7cab9d-aa43-46f2-b040-e4f16b14d2e5	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CK-6746-01A-11D-1837-05.gdc_hg38.txt	322500585e55eea99da2056ec8ed21ac	141268533	validated
8e923a69-8e32-4ad8-beaa-3e335d1458a2	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-D5-5538-01A-01D-1651-05.gdc_hg38.txt	afd41af1aa68f6858f200ff8d4ce659a	141280018	validated
8f2162ec-3501-4052-9359-62e9684902d2	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-NH-A6GA-01A-11D-A36Y-05.gdc_hg38.txt	53134a4e058e0718657bcc9dc8744b6d	141282867	validated
90348eab-67a8-41b6-95dc-3c0d585958df	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-5868-01A-01D-1651-05.gdc_hg38.txt	a4ea7d8992041f933f6f832edc22a46d	141283383	validated
90e2fbc6-d9cc-49e7-829c-f6dba51dac43	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6717-01A-11D-1837-05.gdc_hg38.txt	24f08d3a4fe4918f4066871c5e532a39	141256321	validated
92410101-25c4-4056-8233-289e25b7a176	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CA-5256-01A-01D-1407-05.gdc_hg38.txt	20d643ab7e40dd27734842444ecdcb2f	141279654	validated
93810763-df74-40ab-9c00-21d135160447	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-4948-01B-11D-1651-05.gdc_hg38.txt	f3e54881d98bd009c0f98d7e43421d1c	141276563	validated
94028c5a-03ec-4f46-a7f8-131f8af3b898	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-4T-AA8H-01A-11D-A40X-05.gdc_hg38.txt	f01b4100815ec11de28bbb591a2546ba	141285104	validated
9538722a-6881-42c3-b727-96994111e411	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6295-11A-01D-1721-05.gdc_hg38.txt	ecd8d888a74dba237a96e319347c22ae	141286419	validated
9560152c-e335-4c30-a17d-3a0155c73549	jhu-usc.edu_COAD.HumanMethylation450.12.lvl-3.TCGA-A6-3810-01B-04D-A27A-05.gdc_hg38.txt	c3843e299a4a67460cb5a188517aec71	141279355	validated
959f5468-6dcf-4731-9f08-96d1478f86ab	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-A6-5657-01A-01D-1651-05.gdc_hg38.txt	ad74b92ac9d7dfa63d9f194f4f42d1c6	141271478	validated
9678465b-1da1-4836-b590-1bc70e21fd1f	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AA-3511-01A-21D-1837-05.gdc_hg38.txt	4b5cf2f127920b161a2087953048b6e2	141261463	validated
96f6ccd0-c9e1-449e-8418-2079bc3ca680	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3492-01A-01D-1407-05.gdc_hg38.txt	934d1546d01c2ca0db314f25b5e6c005	141267291	validated
970ff45b-56e6-48f8-b1eb-e7b19ba27741	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3662-01A-01D-1721-05.gdc_hg38.txt	13b13273e460a2c69cc8db364d4d2b89	141275727	validated
977cae09-dd23-4783-87b6-3c7d3136ce11	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-A6-2675-01A-02D-1721-05.gdc_hg38.txt	3f1eca364f94e1a21e1e047c043a3ac9	141289963	validated
986544f9-4e5a-4aab-9e17-403ddd425c4c	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-4947-01B-11D-1651-05.gdc_hg38.txt	571ac634d448c92fd26e0dddb5333981	141272899	validated
9a25d766-849f-4b2f-8370-8dbc1cdc2fb5	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-D5-6531-01A-11D-1721-05.gdc_hg38.txt	482819224f511185c7b921b07c3e61f2	141272805	validated
9b493b40-e75b-4505-b864-28d325a5925c	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-5341-01A-01D-1407-05.gdc_hg38.txt	b2fd0b62e586c1d8f200b9fcc66c7701	141273938	validated
9e76a483-c614-4cc9-b911-6976326881b0	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6780-01A-11D-A27A-05.gdc_hg38.txt	25e8ae583dab72514bbf763c1b80e702	141276730	validated
9eeb3a6f-5489-461c-8a64-4575309f17bd	jhu-usc.edu_COAD.HumanMethylation450.7.lvl-3.TCGA-DM-A28C-01A-11D-A16X-05.gdc_hg38.txt	4b59ee30a1b7a630af7d561a21c897c2	141296930	validated
9f104cc9-5293-4dec-8b90-604436c0bec7	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6534-01A-21D-1926-05.gdc_hg38.txt	95ffc65ec981ec82adcb80456d063bc9	141265933	validated
9fb03847-80e0-40ff-9e2c-c18729fbe636	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3502-11A-01D-1407-05.gdc_hg38.txt	f87028695830562e6e79b7d457add545	141286482	validated
